timestamp,employee_id,system_accessed,action,bytes_transferred,name,department,role,shift_start_hour,shift_end_hour,risk_tier,hour_of_day,flagged_threat
2024-11-24 13:29:00,EMP-0021,Routing_Portal,View,90000,Gregory Shah,IT,System Admin,9,17,Elevated,13,None
2024-11-24 13:33:00,EMP-0119,Customer_CRM,Download,13073083,Scott Flores,IT,System Admin,9,17,Elevated,13,None
2024-11-24 13:39:00,EMP-0037,Routing_Portal,View,71360,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,13,None
2024-11-24 13:43:00,EMP-0061,Routing_Portal,View,46925,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-11-24 13:56:00,EMP-0094,Routing_Portal,View,36102,Jennifer Trevino,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-11-24 14:03:00,EMP-0138,Routing_Portal,View,50996,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-11-24 14:15:00,EMP-0080,Financial_Ledger,View,43994,Joseph Johnson,IT,System Admin,9,17,Elevated,14,None
2024-11-24 14:30:00,EMP-0148,Routing_Portal,Download,2720584,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,14,None
2024-11-24 14:36:00,EMP-0134,Inventory_DB,View,53792,Anthony Diaz,Ground Operations,Driver,6,18,Standard,14,None
2024-11-24 14:45:00,EMP-0117,Routing_Portal,Download,7799979,David Tanner,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-11-24 14:50:00,EMP-0032,Customer_CRM,View,55011,Dr. Emma Davis,IT,Helpdesk,9,17,Elevated,14,None
2024-11-24 15:01:00,EMP-0099,Customer_CRM,Query,60704,Austin Garcia,IT,System Admin,9,17,Elevated,15,None
2024-11-24 15:06:00,EMP-0111,Financial_Ledger,View,51882,Justin Serrano,Finance,Payroll Manager,9,17,Elevated,15,None
2024-11-24 15:13:00,EMP-0144,Customer_CRM,Download,11302775,Donald Robinson,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-11-24 15:17:00,EMP-0042,Financial_Ledger,View,61566,Megan Mcdaniel,Finance,Payroll Manager,9,17,Elevated,15,None
2024-11-24 15:24:00,EMP-0033,Inventory_DB,View,89650,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-11-24 15:34:00,EMP-0129,Financial_Ledger,View,59317,Alexandra Thompson,IT,Helpdesk,9,17,Elevated,15,None
2024-11-24 15:42:00,EMP-0086,Routing_Portal,View,66590,Jacqueline Dickerson,IT,System Admin,9,17,Elevated,15,None
2024-11-24 15:49:00,EMP-0084,HR_Portal,Query,21475,Veronica Horn,IT,Helpdesk,9,17,Elevated,15,None
2024-11-24 16:02:00,EMP-0136,Routing_Portal,View,43968,Melissa Webb,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-11-24 16:11:00,EMP-0147,Routing_Portal,View,51079,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-11-24 16:22:00,EMP-0140,Routing_Portal,View,77216,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,16,None
2024-11-24 16:37:00,EMP-0079,Customer_CRM,View,54422,Cheryl Waters,Finance,Payroll Manager,9,17,Elevated,16,None
2024-11-24 16:44:00,EMP-0027,Customer_CRM,View,59624,Stacey Morgan,Ground Operations,Driver,6,18,Standard,16,None
2024-11-24 16:57:00,EMP-0097,Inventory_DB,View,82584,Lisa Taylor,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-11-24 17:10:00,EMP-0081,Financial_Ledger,View,61625,Betty Watkins,Finance,Financial Analyst,9,17,Elevated,17,None
2024-11-24 17:14:00,EMP-0108,Inventory_DB,View,10731,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,17,None
2024-11-24 17:19:00,EMP-0022,Routing_Portal,Download,19057177,Sara Wilson,IT,System Admin,9,17,Elevated,17,None
2024-11-24 17:34:00,EMP-0136,Inventory_DB,View,73034,Melissa Webb,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-11-24 17:36:00,EMP-0027,Inventory_DB,View,24165,Stacey Morgan,Ground Operations,Driver,6,18,Standard,17,None
2024-11-24 17:39:00,EMP-0142,Customer_CRM,View,36387,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,17,None
2024-11-24 17:44:00,EMP-0057,Inventory_DB,View,51016,Micheal Butler,Ground Operations,Driver,6,18,Standard,17,None
2024-11-24 17:58:00,EMP-0143,Customer_CRM,View,40925,Ricky Mcdonald,Finance,Payroll Manager,9,17,Elevated,17,None
2024-11-24 18:10:00,EMP-0015,Customer_CRM,View,31502,Andrew White,Finance,Financial Analyst,9,17,Elevated,18,None
2024-11-24 18:12:00,EMP-0105,Customer_CRM,Query,55415,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-11-24 18:20:00,EMP-0130,Routing_Portal,Query,42633,Kyle Sullivan,Ground Operations,Driver,6,18,Standard,18,None
2024-11-24 18:29:00,EMP-0023,Inventory_DB,Query,75614,Patricia Lamb,Ground Operations,Driver,6,18,Standard,18,None
2024-11-24 18:50:00,EMP-0049,Inventory_DB,View,94923,Michael Tapia,Warehouse,Forklift Operator,8,20,Standard,18,None
2024-11-24 18:54:00,EMP-0123,Inventory_DB,Query,41479,Vanessa Moore,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-11-24 18:56:00,EMP-0008,Inventory_DB,View,7688,Jeffrey Torres,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-11-24 19:22:00,EMP-0097,Inventory_DB,Query,50616,Lisa Taylor,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-11-24 20:13:00,EMP-0093,Inventory_DB,Download,11927444,Kelli Freeman,Ground Operations,Driver,6,18,Standard,20,None
2024-11-24 20:15:00,EMP-0112,Inventory_DB,Query,49728,Charles Porter,Warehouse,Inventory Specialist,8,20,Standard,20,None
2024-11-24 23:05:00,EMP-0140,Routing_Portal,Query,28053,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,23,None
2024-11-25 00:53:00,EMP-0116,Financial_Ledger,View,46144,Adrienne Morris,Finance,Payroll Manager,9,17,Elevated,0,None
2024-11-25 00:55:00,EMP-0004,Financial_Ledger,Query,94138,Christy Maddox,Finance,Payroll Manager,9,17,Elevated,0,None
2024-11-25 03:17:00,EMP-0028,Inventory_DB,View,37144,Joshua Norris,Warehouse,Forklift Operator,8,20,Standard,3,None
2024-11-25 04:07:00,EMP-0045,Customer_CRM,View,49692,Morgan Allen,Finance,Payroll Manager,9,17,Elevated,4,None
2024-11-25 06:20:00,EMP-0037,Inventory_DB,Query,6732,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-11-25 06:42:00,EMP-0042,Financial_Ledger,Query,56498,Megan Mcdaniel,Finance,Payroll Manager,9,17,Elevated,6,None
2024-11-25 07:48:00,EMP-0119,Routing_Portal,Query,60836,Scott Flores,IT,System Admin,9,17,Elevated,7,None
2024-11-25 07:58:00,EMP-0083,Routing_Portal,View,54210,Ricky Mays,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-11-25 08:45:00,EMP-0089,Routing_Portal,Query,31876,Dr. Sydney Lopez,Ground Operations,Hub Manager,6,18,Standard,8,None
2024-11-25 09:14:00,EMP-0133,HR_Portal,Query,39710,Samantha Patton,Finance,Payroll Manager,9,17,Elevated,9,None
2024-11-25 09:16:00,EMP-0060,Customer_CRM,View,64906,Christopher Blair,Finance,Payroll Manager,9,17,Elevated,9,None
2024-11-25 09:18:00,EMP-0108,Routing_Portal,View,76811,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,9,None
2024-11-25 09:24:00,EMP-0004,Routing_Portal,Query,38925,Christy Maddox,Finance,Payroll Manager,9,17,Elevated,9,None
2024-11-25 09:29:00,EMP-0082,Routing_Portal,View,69481,Maria Fleming,Ground Operations,Driver,6,18,Standard,9,None
2024-11-25 09:32:00,EMP-0146,Routing_Portal,Query,45182,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-11-25 09:36:00,EMP-0091,Inventory_DB,View,57964,Wesley Chandler,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-11-25 09:51:00,EMP-0034,Inventory_DB,View,28996,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,9,None
2024-11-25 10:01:00,EMP-0019,Routing_Portal,View,50240,Sergio Vazquez,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-11-25 10:03:00,EMP-0025,Financial_Ledger,View,79092,Nancy Stafford,Finance,Financial Analyst,9,17,Elevated,10,None
2024-11-25 10:07:00,EMP-0079,Financial_Ledger,Query,53285,Cheryl Waters,Finance,Payroll Manager,9,17,Elevated,10,None
2024-11-25 10:15:00,EMP-0010,Routing_Portal,View,85684,Sonya Foster,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-11-25 10:27:00,EMP-0111,Financial_Ledger,View,79406,Justin Serrano,Finance,Payroll Manager,9,17,Elevated,10,None
2024-11-25 10:31:00,EMP-0149,Inventory_DB,View,35281,Erik Campbell,Ground Operations,Hub Manager,6,18,Standard,10,None
2024-11-25 10:44:00,EMP-0142,Financial_Ledger,View,47112,Kenneth Ponce,Finance,Financial Analyst,9,17,Elevated,10,None
2024-11-25 10:55:00,EMP-0114,Customer_CRM,Download,12893003,Ricky Jackson,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-11-25 11:10:00,EMP-0049,Inventory_DB,Query,15859,Michael Tapia,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-11-25 11:15:00,EMP-0028,Routing_Portal,View,71742,Joshua Norris,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-11-25 11:27:00,EMP-0077,Customer_CRM,View,85068,Christopher Gonzales,Finance,Financial Analyst,9,17,Elevated,11,None
2024-11-25 11:40:00,EMP-0148,Routing_Portal,View,79597,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,11,None
2024-11-25 11:54:00,EMP-0120,Routing_Portal,View,47543,Lauren Bell,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-11-25 11:58:00,EMP-0113,Routing_Portal,View,53461,Charles Moore,IT,Helpdesk,9,17,Elevated,11,None
2024-11-25 12:09:00,EMP-0018,Customer_CRM,View,17941,Jonathan Liu,IT,Helpdesk,9,17,Elevated,12,None
2024-11-25 12:24:00,EMP-0090,Inventory_DB,Download,8190861,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,12,None
2024-11-25 12:37:00,EMP-0061,Inventory_DB,Query,84859,Mary Mccullough,Ground Operations,Dispatcher,6,18,Standard,12,None
2024-11-25 12:44:00,EMP-0086,Financial_Ledger,Download,18623407,Jacqueline Dickerson,IT,System Admin,9,17,Elevated,12,None
2024-11-25 12:52:00,EMP-0027,Routing_Portal,Query,43834,Stacey Morgan,Ground Operations,Driver,6,18,Standard,12,None
2024-11-25 12:54:00,EMP-0143,Financial_Ledger,Query,60469,Ricky Mcdonald,Finance,Payroll Manager,9,17,Elevated,12,None
2024-11-25 13:00:00,EMP-0089,Routing_Portal,View,32552,Dr. Sydney Lopez,Ground Operations,Hub Manager,6,18,Standard,13,None
2024-11-25 13:08:00,EMP-0031,Routing_Portal,Query,69114,Dan Rodriguez,IT,System Admin,9,17,Elevated,13,None
2024-11-25 13:14:00,EMP-0057,Inventory_DB,Query,54231,Micheal Butler,Ground Operations,Driver,6,18,Standard,13,None
2024-11-25 13:17:00,EMP-0069,Financial_Ledger,View,21392,Wendy Powell,Finance,Financial Analyst,9,17,Elevated,13,None
2024-11-25 13:27:00,EMP-0005,Routing_Portal,View,41969,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-11-25 13:40:00,EMP-0059,HR_Portal,View,54909,Anne Hall,IT,System Admin,9,17,Elevated,13,None
2024-11-25 13:59:00,EMP-0008,Inventory_DB,Query,92227,Jeffrey Torres,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-11-25 14:04:00,EMP-0057,Inventory_DB,View,68703,Micheal Butler,Ground Operations,Driver,6,18,Standard,14,None
2024-11-25 14:19:00,EMP-0053,Routing_Portal,View,50133,Paul Mathews,Ground Operations,Driver,6,18,Standard,14,None
2024-11-25 14:21:00,EMP-0108,Routing_Portal,Download,12498283,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,14,None
2024-11-25 14:35:00,EMP-0090,HR_Portal,View,50458,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,14,None
2024-11-25 14:43:00,EMP-0132,Routing_Portal,View,34054,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,14,None
2024-11-25 14:56:00,EMP-0114,Routing_Portal,Query,25693,Ricky Jackson,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-11-25 15:11:00,EMP-0060,Financial_Ledger,View,58261,Christopher Blair,Finance,Payroll Manager,9,17,Elevated,15,None
2024-11-25 15:18:00,EMP-0047,Financial_Ledger,Query,67304,Anthony Haney,Finance,Payroll Manager,9,17,Elevated,15,None
2024-11-25 15:29:00,EMP-0100,Routing_Portal,Query,48734,Anne Weaver,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-11-25 15:37:00,EMP-0015,Financial_Ledger,View,49369,Andrew White,Finance,Financial Analyst,9,17,Elevated,15,None
2024-11-25 15:50:00,EMP-0105,Inventory_DB,View,63685,Pamela Buck,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-11-25 15:52:00,EMP-0036,Financial_Ledger,View,32880,Matthew Tran,Finance,Payroll Manager,9,17,Elevated,15,None
2024-11-25 16:04:00,EMP-0046,Inventory_DB,Query,68649,Jesse Phillips,Ground Operations,Dispatcher,6,18,Standard,16,None
2024-11-25 16:08:00,EMP-0066,Routing_Portal,Download,14182877,Laura Castillo,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-11-25 16:20:00,EMP-0086,Inventory_DB,View,54972,Jacqueline Dickerson,IT,System Admin,9,17,Elevated,16,None
2024-11-25 16:34:00,EMP-0009,Customer_CRM,Query,10773,Rodney Frazier,IT,Helpdesk,9,17,Elevated,16,None
2024-11-25 16:58:00,EMP-0007,Financial_Ledger,View,49274,Mark Powell,Finance,Financial Analyst,9,17,Elevated,16,None
2024-11-25 17:10:00,EMP-0081,Financial_Ledger,View,76395,Betty Watkins,Finance,Financial Analyst,9,17,Elevated,17,None
2024-11-25 17:13:00,EMP-0030,Customer_CRM,Export,9847510,Ann Pineda,IT,Helpdesk,9,17,Elevated,17,None
2024-11-25 17:18:00,EMP-0047,Financial_Ledger,Query,49390,Anthony Haney,Finance,Payroll Manager,9,17,Elevated,17,None
2024-11-25 17:25:00,EMP-0040,Inventory_DB,View,69950,Charles Martinez,IT,System Admin,9,17,Elevated,17,None
2024-11-25 17:37:00,EMP-0076,Inventory_DB,Query,84919,Julie Gonzalez,Warehouse,Forklift Operator,8,20,Standard,17,None
2024-11-25 17:45:00,EMP-0033,Routing_Portal,Query,31099,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,17,None
2024-11-25 18:22:00,EMP-0125,Routing_Portal,View,70550,Jeffrey Clay,Warehouse,Forklift Operator,8,20,Standard,18,None
2024-11-25 18:24:00,EMP-0130,Inventory_DB,View,65049,Kyle Sullivan,Ground Operations,Driver,6,18,Standard,18,None
2024-11-25 18:36:00,EMP-0016,Inventory_DB,Download,12769886,Chris Cohen,Ground Operations,Hub Manager,6,18,Standard,18,None
2024-11-25 18:51:00,EMP-0033,Inventory_DB,Query,77312,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-11-25 19:29:00,EMP-0103,Customer_CRM,Query,67118,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,19,None
2024-11-25 20:21:00,EMP-0001,Inventory_DB,Export,16397163,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-11-25 20:27:00,EMP-0001,Routing_Portal,Download,20433164,Chloe Sanford,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-11-25 22:03:00,EMP-0002,Financial_Ledger,View,59666,Julie Alvarado,IT,System Admin,9,17,Elevated,22,None
2024-11-25 22:30:00,EMP-0068,Financial_Ledger,View,28203,Michelle Holder,Finance,Financial Analyst,9,17,Elevated,22,None
2024-11-26 02:58:00,EMP-0140,Inventory_DB,View,87238,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,2,None
2024-11-26 03:37:00,EMP-0108,Routing_Portal,Query,67089,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,3,None
2024-11-26 05:01:00,EMP-0034,Inventory_DB,View,31486,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,5,None
2024-11-26 05:24:00,EMP-0065,Inventory_DB,View,70874,Felicia Galvan,Warehouse,Inventory Specialist,8,20,Standard,5,None
2024-11-26 06:07:00,EMP-0149,Inventory_DB,View,51200,Erik Campbell,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-11-26 06:10:00,EMP-0035,Inventory_DB,View,26073,Regina Allen,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-11-26 06:17:00,EMP-0034,Routing_Portal,View,67581,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,6,None
2024-11-26 06:36:00,EMP-0089,Routing_Portal,Download,15078716,Dr. Sydney Lopez,Ground Operations,Hub Manager,6,18,Standard,6,None
2024-11-26 07:07:00,EMP-0123,Customer_CRM,View,63692,Vanessa Moore,Ground Operations,Dispatcher,6,18,Standard,7,None
2024-11-26 07:32:00,EMP-0042,Financial_Ledger,View,72367,Megan Mcdaniel,Finance,Payroll Manager,9,17,Elevated,7,None
2024-11-26 07:47:00,EMP-0149,Inventory_DB,View,53120,Erik Campbell,Ground Operations,Hub Manager,6,18,Standard,7,None
2024-11-26 08:00:00,EMP-0149,Inventory_DB,View,34646,Erik Campbell,Ground Operations,Hub Manager,6,18,Standard,8,None
2024-11-26 08:14:00,EMP-0096,Routing_Portal,Download,10945745,Michael Mitchell,Ground Operations,Dispatcher,6,18,Standard,8,None
2024-11-26 08:41:00,EMP-0019,Inventory_DB,View,68196,Sergio Vazquez,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-11-26 08:48:00,EMP-0103,Routing_Portal,View,25449,Sharon Farrell,Warehouse,Forklift Operator,8,20,Standard,8,None
2024-11-26 08:52:00,EMP-0115,Inventory_DB,View,58183,Angela King,Ground Operations,Dispatcher,6,18,Standard,8,None
2024-11-26 09:05:00,EMP-0036,Financial_Ledger,Query,57767,Matthew Tran,Finance,Payroll Manager,9,17,Elevated,9,None
2024-11-26 09:16:00,EMP-0099,HR_Portal,View,35598,Austin Garcia,IT,System Admin,9,17,Elevated,9,None
2024-11-26 09:23:00,EMP-0033,Inventory_DB,View,51570,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,9,None
2024-11-26 09:37:00,EMP-0122,Routing_Portal,Query,51051,Elizabeth Mitchell,Warehouse,Forklift Operator,8,20,Standard,9,None
2024-11-26 09:47:00,EMP-0026,Customer_CRM,Download,10084326,Steve Taylor,Finance,Financial Analyst,9,17,Elevated,9,None
2024-11-26 09:55:00,EMP-0090,Customer_CRM,View,50780,Rebecca Acosta,IT,Helpdesk,9,17,Elevated,9,None
2024-11-26 10:05:00,EMP-0005,Inventory_DB,View,46670,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,10,None
2024-11-26 10:13:00,EMP-0029,Routing_Portal,Query,7149,Anthony Ramirez,Ground Operations,Dispatcher,6,18,Standard,10,None
2024-11-26 10:21:00,EMP-0013,Inventory_DB,View,68270,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,10,None
2024-11-26 10:36:00,EMP-0071,Financial_Ledger,Query,36280,Victoria Phillips,Finance,Financial Analyst,9,17,Elevated,10,None
2024-11-26 10:39:00,EMP-0134,Inventory_DB,View,73314,Anthony Diaz,Ground Operations,Driver,6,18,Standard,10,None
2024-11-26 10:51:00,EMP-0108,Inventory_DB,Download,15059816,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,10,None
2024-11-26 10:59:00,EMP-0022,Customer_CRM,View,78857,Sara Wilson,IT,System Admin,9,17,Elevated,10,None
2024-11-26 11:03:00,EMP-0022,Customer_CRM,View,45819,Sara Wilson,IT,System Admin,9,17,Elevated,11,None
2024-11-26 11:09:00,EMP-0104,Routing_Portal,Download,15421423,Katrina Rubio,Warehouse,Inventory Specialist,8,20,Standard,11,None
2024-11-26 11:23:00,EMP-0005,Routing_Portal,Download,20720401,Corey Davis,Warehouse,Forklift Operator,8,20,Standard,11,None
2024-11-26 11:37:00,EMP-0057,Inventory_DB,View,25484,Micheal Butler,Ground Operations,Driver,6,18,Standard,11,None
2024-11-26 11:46:00,EMP-0044,Inventory_DB,View,60551,Joshua Flores,Ground Operations,Hub Manager,6,18,Standard,11,None
2024-11-26 11:53:00,EMP-0109,Inventory_DB,Query,46099,Sherry Whitney,Ground Operations,Driver,6,18,Standard,11,None
2024-11-26 12:06:00,EMP-0056,Customer_CRM,View,40605,Gina Blair,IT,Helpdesk,9,17,Elevated,12,None
2024-11-26 12:08:00,EMP-0087,Routing_Portal,View,48401,Travis Williams,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-11-26 12:11:00,EMP-0050,Financial_Ledger,View,30740,Julie Terrell,IT,System Admin,9,17,Elevated,12,None
2024-11-26 12:17:00,EMP-0148,Inventory_DB,View,69480,Alyssa White,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-11-26 12:19:00,EMP-0149,Inventory_DB,Query,66489,Erik Campbell,Ground Operations,Hub Manager,6,18,Standard,12,None
2024-11-26 12:34:00,EMP-0094,Customer_CRM,Query,26723,Jennifer Trevino,Ground Operations,Dispatcher,6,18,Standard,12,None
2024-11-26 12:41:00,EMP-0018,HR_Portal,Query,74887,Jonathan Liu,IT,Helpdesk,9,17,Elevated,12,None
2024-11-26 12:54:00,EMP-0004,Inventory_DB,View,48107,Christy Maddox,Finance,Payroll Manager,9,17,Elevated,12,None
2024-11-26 13:01:00,EMP-0014,Financial_Ledger,View,54091,Alexandra Elliott,IT,Helpdesk,9,17,Elevated,13,None
2024-11-26 13:07:00,EMP-0013,Inventory_DB,View,24261,Haley Johnson,Warehouse,Inventory Specialist,8,20,Standard,13,None
2024-11-26 13:13:00,EMP-0121,HR_Portal,View,75961,Melissa Flores,IT,Helpdesk,9,17,Elevated,13,None
2024-11-26 13:32:00,EMP-0147,Inventory_DB,Query,32216,Stacey Thomas,Ground Operations,Dispatcher,6,18,Standard,13,None
2024-11-26 13:41:00,EMP-0022,HR_Portal,View,42792,Sara Wilson,IT,System Admin,9,17,Elevated,13,None
2024-11-26 13:50:00,EMP-0075,Inventory_DB,View,11690,Andrew Torres,Warehouse,Forklift Operator,8,20,Standard,13,None
2024-11-26 13:59:00,EMP-0145,HR_Portal,Download,13922408,Christina Rivers,IT,Helpdesk,9,17,Elevated,13,None
2024-11-26 14:01:00,EMP-0140,Routing_Portal,View,38338,Michael Williams,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-11-26 14:10:00,EMP-0064,HR_Portal,View,54123,Cristina Watkins,IT,System Admin,9,17,Elevated,14,None
2024-11-26 14:24:00,EMP-0146,Routing_Portal,View,40878,Dominique Logan,Warehouse,Forklift Operator,8,20,Standard,14,None
2024-11-26 14:35:00,EMP-0057,Inventory_DB,View,15896,Micheal Butler,Ground Operations,Driver,6,18,Standard,14,None
2024-11-26 14:43:00,EMP-0015,Financial_Ledger,Query,40717,Andrew White,Finance,Financial Analyst,9,17,Elevated,14,None
2024-11-26 14:48:00,EMP-0150,Routing_Portal,View,28323,Nicole Perry,IT,Helpdesk,9,17,Elevated,14,None
2024-11-26 15:01:00,EMP-0033,Routing_Portal,Query,102712,Stacy Smith,Warehouse,Inventory Specialist,8,20,Standard,15,None
2024-11-26 15:06:00,EMP-0083,Routing_Portal,View,65898,Ricky Mays,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-11-26 15:13:00,EMP-0067,Inventory_DB,View,52326,Brian Williams,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-11-26 15:22:00,EMP-0021,Customer_CRM,View,72634,Gregory Shah,IT,System Admin,9,17,Elevated,15,None
2024-11-26 15:35:00,EMP-0034,Financial_Ledger,View,97145,Shannon Ellis,Ground Operations,Dispatcher,6,18,Standard,15,None
2024-11-26 15:44:00,EMP-0030,Routing_Portal,View,20493,Ann Pineda,IT,Helpdesk,9,17,Elevated,15,None
2024-11-26 16:05:00,EMP-0134,Customer_CRM,View,32549,Anthony Diaz,Ground Operations,Driver,6,18,Standard,16,None
2024-11-26 16:18:00,EMP-0037,Routing_Portal,Export,22138580,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,16,None
2024-11-26 16:26:00,EMP-0059,Financial_Ledger,View,52186,Anne Hall,IT,System Admin,9,17,Elevated,16,None
2024-11-26 16:31:00,EMP-0098,Routing_Portal,Download,19179609,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,16,None
2024-11-26 16:33:00,EMP-0134,Inventory_DB,Query,56486,Anthony Diaz,Ground Operations,Driver,6,18,Standard,16,None
2024-11-26 16:44:00,EMP-0138,HR_Portal,View,20765,Peter Reid II,Warehouse,Forklift Operator,8,20,Standard,16,None
2024-11-26 16:55:00,EMP-0079,Financial_Ledger,View,56821,Cheryl Waters,Finance,Payroll Manager,9,17,Elevated,16,None
2024-11-26 17:04:00,EMP-0145,Customer_CRM,View,46467,Christina Rivers,IT,Helpdesk,9,17,Elevated,17,None
2024-11-26 17:19:00,EMP-0026,Financial_Ledger,Query,66182,Steve Taylor,Finance,Financial Analyst,9,17,Elevated,17,None
2024-11-26 17:24:00,EMP-0123,Inventory_DB,View,54668,Vanessa Moore,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-11-26 17:35:00,EMP-0043,Routing_Portal,View,68463,Matthew Pierce,IT,System Admin,9,17,Elevated,17,None
2024-11-26 17:42:00,EMP-0145,Customer_CRM,Query,31347,Christina Rivers,IT,Helpdesk,9,17,Elevated,17,None
2024-11-26 17:57:00,EMP-0091,Routing_Portal,View,14003,Wesley Chandler,Ground Operations,Dispatcher,6,18,Standard,17,None
2024-11-26 18:12:00,EMP-0037,Routing_Portal,View,28557,Felicia Giles,Ground Operations,Hub Manager,6,18,Standard,18,None
2024-11-26 18:16:00,EMP-0108,Customer_CRM,Query,56380,Kristina Mitchell,Warehouse,Inventory Specialist,8,20,Standard,18,None
2024-11-26 18:29:00,EMP-0055,Routing_Portal,View,43358,Melissa Davila,Ground Operations,Hub Manager,6,18,Standard,18,None
2024-11-26 18:32:00,EMP-0021,Financial_Ledger,View,46822,Gregory Shah,IT,System Admin,9,17,Elevated,18,None
2024-11-26 18:43:00,EMP-0136,Routing_Portal,View,83167,Melissa Webb,Ground Operations,Dispatcher,6,18,Standard,18,None
2024-11-26 19:02:00,EMP-0039,Inventory_DB,Query,62430,Anthony Robinson,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-11-26 19:04:00,EMP-0112,Financial_Ledger,Query,53114,Charles Porter,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-11-26 19:18:00,EMP-0132,Routing_Portal,View,41039,Christine Jacobson,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-11-26 19:32:00,EMP-0098,Routing_Portal,View,55463,Dana Taylor,Warehouse,Inventory Specialist,8,20,Standard,19,None
2024-11-26 20:14:00,EMP-0010,Routing_Portal,View,71259,Sonya Foster,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-11-26 20:38:00,EMP-0019,Routing_Portal,Query,66265,Sergio Vazquez,Warehouse,Forklift Operator,8,20,Standard,20,None
2024-11-26 21:52:00,EMP-0063,Financial_Ledger,View,22890,Michelle Sellers,Finance,Payroll Manager,9,17,Elevated,21,None
